DatensatzID;Gebietsname;Land;Provinz;Autokennzeichen;Koordinate E;Koordinate N;Datum;Uhrzeit_von;Uhrzeit_bis;Temperatur;Wind;Bewölkung;Regen;Bemerkung (allg.);Artengruppe;Taxonom. Ordnungsnr.;ArtID;Gattung;Art;Trivialname;+/-;Anzahl;Geschlecht;Alter;Beobachtung;Bemerkung;Punktverortung E;Punktverortung N;Uhrzeit;TK25;Best.unsicher;Beob.gesperrt;Belegbildlink;Gebietslink;Kommentare;Bildkommentare
-1173877780;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;Voegel;194100;1248909873;Turdus;philomelos;Singdrossel;;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-2021417366;https://naturgucker.de/?gebiet=-912713277;0;0
-2862727710;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;Kaefer;;-2043011990;Epuraea;unicolor;Braungescheckter Glanzkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1249721479;https://naturgucker.de/?gebiet=-912713277;0;0
15514352080;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;Kaefer;;1177394239;Philonthus;indet.;Philonthus-Kurzflügler (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1788766685;https://naturgucker.de/?gebiet=-912713277;0;0
14711411860;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;Kaefer;;791961340;Phyllobius;pyri;Kupfriger Blattrüssler;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-2054118756;https://naturgucker.de/?gebiet=-912713277;0;0
-13075980770;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;InsektenSonstige;;1420824001;Coreus;marginatus;Lederwanze;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=3255661;https://naturgucker.de/?gebiet=-912713277;0;0
15625583400;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;InsektenSonstige;;1743551234;Criorhina;floccosa;Wollhaarige Pelzschwebfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1004616349;https://naturgucker.de/?gebiet=-912713277;0;1
-9428562790;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;InsektenSonstige;;2044865225;Myrmica;rubra;Rote Gartenameise;;;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1970007830;https://naturgucker.de/?gebiet=-912713277;0;0
5478886450;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;InsektenSonstige;;248965076;Tipula;oleracea;Kohlschnake;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=366532893;https://naturgucker.de/?gebiet=-912713277;0;0
10714007330;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;TiereSonstige;;709789162;Arion;vulgaris;Spanische Wegschnecke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-164972027;https://naturgucker.de/?gebiet=-912713277;0;2
3293085040;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;TiereSonstige;;2079855758;Pardosa;indet.;Pardosa-Wolfspinne (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=977053118;https://naturgucker.de/?gebiet=-912713277;0;0
10584897180;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;TiereSonstige;;816144381;Trombidium;holosericeum;Rote Samtmilbe;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-592194382;https://naturgucker.de/?gebiet=-912713277;0;1
-12881260790;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.04.2023;;;;;;;;Pilze;;423116510;Hypoxylon;fuscum;Rotbraune Kohlenbeere;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=2033327211;https://naturgucker.de/?gebiet=-912713277;0;0
-18295111640;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;13.04.2023;;;;;;;;InsektenSonstige;;-11295540;Culicidae;indet.;Stechmücke (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-20927761900;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;13.04.2023;;;;;;;;InsektenSonstige;;-561057168;Chironomidae;indet.;Zuckmücke (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1335146824;https://naturgucker.de/?gebiet=-912713277;0;1
21321907720;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;13.04.2023;;;;;;;;TiereSonstige;;-1250468049;Trachyzelotes;pedestris;Gewöhnliche Stiefelspinne;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1237439880;https://naturgucker.de/?gebiet=-912713277;0;0
-7840069430;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.04.2023;;;;;;;;TiereSonstige;;627444154;Trochulus;hispidus;Gemeine Haarschnecke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1061812961;https://naturgucker.de/?gebiet=-912713277;0;0
-2972916790;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;16100;-2021634647;Anas;platyrhynchos;Stockente;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
7144920010;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;17600;-1936007614;Columba;palumbus;Ringeltaube;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-9390179030;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;90900;-1351838284;Dendrocopos;major;Buntspecht;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
2327093550;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;161500;412520663;Cyanistes;caeruleus;Blaumeise;;2;;;kopulierend;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
19427039290;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;161700;-219564940;Parus;major;Kohlmeise;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
6295563070;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;186500;-205443828;Troglodytes;troglodytes;Zaunkönig;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
20303061990;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;196300;2108177940;Erithacus;rubecula;Rotkehlchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
8393026180;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Voegel;214400;-1384514389;Carduelis;carduelis;Stieglitz;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
9894827350;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Saeuger;;-1877514095;Sciurus;vulgaris;Europäisches Eichhörnchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-10207677410;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;Kaefer;;-564366255;Oulema;gallaeciana;Blaues Getreidehähnchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1473133984;https://naturgucker.de/?gebiet=-912713277;0;0
-2432629810;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;InsektenSonstige;;24581153;Lasioglossum;indet.;Schmalbiene (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=343973498;https://naturgucker.de/?gebiet=-912713277;0;1
-19016351690;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;InsektenSonstige;;1315120557;Vespula;vulgaris;Gemeine Wespe;;2;Königin;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-63413682;https://naturgucker.de/?gebiet=-912713277;0;0
-20079881850;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.03.2023;;;;;;;;TiereSonstige;;1457839649;Marpissa;muscosa;Rindenstreckspringer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1501295669;https://naturgucker.de/?gebiet=-912713277;0;0
4586950070;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;24.02.2023;;;;;;;;Pilze;;-1871814196;Bjerkandera;adusta;Rauchgrauer Porling;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1868437673;https://naturgucker.de/?gebiet=-912713277;0;0
10150284940;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;13500;-642277230;Alopochen;aegyptiaca;Nilgans;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-2593174430;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;77100;-160865708;Buteo;buteo;Mäusebussard;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-15135455660;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;90900;-1351838284;Dendrocopos;major;Buntspecht;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
15676503000;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;161500;412520663;Cyanistes;caeruleus;Blaumeise;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
7231921810;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;161700;-219564940;Parus;major;Kohlmeise;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-1148775070;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;186500;-205443828;Troglodytes;troglodytes;Zaunkönig;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
7508664760;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;194100;1111601228;Turdus;merula;Amsel;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-11004432480;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Voegel;194100;-1633357881;Turdus;viscivorus;Misteldrossel;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-18837271830;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Saeuger;;-1429142186;Lepus;europaeus;Feldhase;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
5416129620;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.01.2023;;;;;;;;Saeuger;;-1877514095;Sciurus;vulgaris;Europäisches Eichhörnchen;;2;;;balzend;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-6315825140;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;26.11.2022;;;;;;;;Pilze;;1180542218;Coprinellus;disseminatus;Gesäter Tintling;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=2074104382;https://naturgucker.de/?gebiet=-912713277;0;0
10193328830;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;05.11.2022;;;;;;;;Voegel;196300;2108177940;Erithacus;rubecula;Rotkehlchen;;1;;;Rupfung;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1327581002;https://naturgucker.de/?gebiet=-912713277;0;0
-5675052620;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;05.11.2022;;;;;;;;Saeuger;;-217233898;Vulpes;vulpes;Rotfuchs;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1657649918;https://naturgucker.de/?gebiet=-912713277;0;0
-2569614210;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;05.11.2022;;;;;;;;InsektenSonstige;;301230402;Aphrophora;alni;Erlenschaumzikade;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-558372216;https://naturgucker.de/?gebiet=-912713277;0;0
5145811570;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;28.10.2022;;;;;;;;Voegel;214400;-1384514389;Carduelis;carduelis;Stieglitz;;1;;;Rupfung;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-853027932;https://naturgucker.de/?gebiet=-912713277;0;0
18980270240;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.10.2022;;;;;;;;Kaefer;;-2077924909;Ceutorhynchus;indet.;Kleinrüssler (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=351091891;https://naturgucker.de/?gebiet=-912713277;0;0
-19309909090;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.10.2022;;;;;;;;InsektenSonstige;;1315120557;Vespula;vulgaris;Gemeine Wespe;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-146517259;https://naturgucker.de/?gebiet=-912713277;0;0
17909683960;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.10.2022;;;;;;;;TiereSonstige;;196428265;Araneae;indet.;Webspinne (alle);;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1752171154;https://naturgucker.de/?gebiet=-912713277;0;0
-19642985890;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.10.2022;;;;;;;;TiereSonstige;;1325273385;Clausiliidae;indet.;Schließmundschnecke (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1533218361;https://naturgucker.de/?gebiet=-912713277;0;0
11174200810;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.10.2022;;;;;;;;Pilze;;1181390487;Auricularia;auricula-judae;Judasohr;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1317467442;https://naturgucker.de/?gebiet=-912713277;0;0
-15697862880;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;14.10.2022;;;;;;;;Kaefer;;-492536694;Nimbus;contaminatus;Kaninchen-Dungkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=370963161;https://naturgucker.de/?gebiet=-912713277;0;0
-798368480;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;14.10.2022;;;;;;;;InsektenSonstige;;113816755;Andricus;indet.;Andricus - Eichengallwespe (alle);;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=369899632;https://naturgucker.de/?gebiet=-912713277;0;0
-9567730150;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;14.10.2022;;;;;;;;InsektenSonstige;;-1219828084;Palomena;prasina;Grüne Stinkwanze;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1727812381;https://naturgucker.de/?gebiet=-912713277;0;0
-5295858990;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;14.10.2022;;;;;;;;Pilze;;1053824631;Cyclocybe;cylindracea;Südlicher Ackerling;;;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=330501443;https://naturgucker.de/?gebiet=-912713277;0;0
15011768580;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;14.10.2022;;;;;;;;Pilze;;1053824631;Cyclocybe;cylindracea;Südlicher Ackerling;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=330501443;https://naturgucker.de/?gebiet=-912713277;0;0
-8792982620;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.10.2022;;;;;;;;Voegel;90900;-1351838284;Dendrocopos;major;Buntspecht;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
18536547220;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.10.2022;;;;;;;;Voegel;154300;-1851983768;Corvus;corone;Rabenkrähe;;6;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
937647140;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.10.2022;;;;;;;;Voegel;194100;1111601228;Turdus;merula;Amsel;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
19597338670;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.10.2022;;;;;;;;Voegel;196300;2108177940;Erithacus;rubecula;Rotkehlchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-6702938270;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.10.2022;;;;;;;;TiereSonstige;;-68874197;Geophilus;indet.;Geophilus-Erdläufer (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=380499524;https://naturgucker.de/?gebiet=-912713277;0;0
12363365670;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.10.2022;;;;;;;;Pilze;;-1603277126;Agaricus;campestris;Wiesen-Champignon;;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=967853393;https://naturgucker.de/?gebiet=-912713277;0;0
2310036500;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.10.2022;;;;;;;;Pilze;;873276393;Agaricus;indet.;Champignon (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-518402088;https://naturgucker.de/?gebiet=-912713277;0;1
15373058780;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;17.09.2022;;;;;;;;Kaefer;;438318524;Cossonus;linearis;Flacher Faulholzrüssler;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-893481149;https://naturgucker.de/?gebiet=-912713277;0;0
7539016650;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;10.09.2022;;;;;;;;Kaefer;;1402540262;Trechus;indet.;Flinkläufer (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1417570448;https://naturgucker.de/?gebiet=-912713277;0;0
12401159030;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.09.2022;;;;;;;;InsektenSonstige;;1083932256;Sargus;bipunctatus;Zweipunkt-Dungwaffenfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=144542929;https://naturgucker.de/?gebiet=-912713277;0;1
-12937620040;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;01.09.2022;;;;;;;;InsektenSonstige;;-1213548807;Hydrometra;stagnorum;Gemeiner Teichläufer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1467703403;https://naturgucker.de/?gebiet=-912713277;0;2
17594379490;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;01.09.2022;;;;;;;;InsektenSonstige;;1395741888;Tolmerus;atricapillus;Gemeine Raubfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1655428609;https://naturgucker.de/?gebiet=-912713277;0;1
3137616940;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;12.08.2022;;;;;;;;Kaefer;;-683228156;Bembidion;dentellum;Metallbrauner-Ahlenläufer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1101485231;https://naturgucker.de/?gebiet=-912713277;0;0
16726351480;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.08.2022;;;;;;;;Saeuger;;763153389;Erinaceus;europaeus;Westeuropäischer Igel;;1;;;verletzt/krank;Sterbend  ;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-16006435510;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.07.2022;;;;;;;;InsektenSonstige;;-1334714803;Myathropa;florea;Totenkopfschwebfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-661094606;https://naturgucker.de/?gebiet=-912713277;0;0
516381270;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2022;;;;;;;;Kaefer;;-564366255;Oulema;gallaeciana;Blaues Getreidehähnchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-748431131;https://naturgucker.de/?gebiet=-912713277;0;0
11520677180;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2022;;;;;;;;Kaefer;;-1159733212;Psyllobora;vigintiduopunctata;Zweiundzwanzigpunkt-Marienkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=757111081;https://naturgucker.de/?gebiet=-912713277;0;0
11427551950;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2022;;;;;;;;InsektenSonstige;;1403587908;Empididae;indet.;Tanzfliege (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=179900392;https://naturgucker.de/?gebiet=-912713277;0;0
-17717024790;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2022;;;;;;;;InsektenSonstige;;-1842213630;Deraeocoris;ruber;Rote Halsring-Weichwanze;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1222129027;https://naturgucker.de/?gebiet=-912713277;0;0
-5771249060;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2022;;;;;;;;InsektenSonstige;;-1905409015;Issus;coleoptratus;Echte Käferzikade;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-44046232;https://naturgucker.de/?gebiet=-912713277;0;0
-11229076050;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2022;;;;;;;;InsektenSonstige;;-921877320;Tachina;fera;Igelfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=59168618;https://naturgucker.de/?gebiet=-912713277;0;0
3902833300;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;15.07.2022;;;;;;;;Schmetterlinge;;-1358400161;Pammene;aurana;Bärenklauwickler;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-875978000;https://naturgucker.de/?gebiet=-912713277;0;0
8520232200;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;15.07.2022;;;;;;;;InsektenSonstige;;323392562;Nepa;cinerea;Wasserskorpion;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=713446733;https://naturgucker.de/?gebiet=-912713277;0;0
18121895960;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;15.07.2022;;;;;;;;InsektenSonstige;;1486699444;Velia;caprai;Großer Bachläufer;;4;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-593048567;https://naturgucker.de/?gebiet=-912713277;0;1
17724080;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;15.07.2022;;;;;;;;TiereSonstige;;-606562842;Perca;fluviatilis;Flussbarsch;min.;40;;jugendlich (juvenil);;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=687830653;https://naturgucker.de/?gebiet=-912713277;0;0
-8254809020;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.07.2022;;;;;;;;Schmetterlinge;;1910644580;Tortricidae;indet.;Wickler (alle);;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-184496647;https://naturgucker.de/?gebiet=-912713277;0;0
-20098867850;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.07.2022;;;;;;;;Schmetterlinge;;1613885891;Cameraria;ohridella;Rosskastanien-Miniermotte;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1498165241;https://naturgucker.de/?gebiet=-912713277;0;1
13778565570;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.07.2022;;;;;;;;InsektenSonstige;;961818130;Ancistrocerus;nigricornis;Frühe Lehmwespe;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1382778864;https://naturgucker.de/?gebiet=-912713277;0;2
1188382990;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.07.2022;;;;;;;;TiereSonstige;;682947632;Dictyna;uncinata;Gewöhnliche Heckenkräuselspinne;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=104177566;https://naturgucker.de/?gebiet=-912713277;0;1
-4139120670;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.07.2022;;;;;;;;TiereSonstige;;-606562842;Perca;fluviatilis;Flussbarsch;dzde;;;jugendlich (juvenil);;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-2134709564;https://naturgucker.de/?gebiet=-912713277;0;0
